id;nombre;ciudad;pais;confianza;precio_noche_propuesto;plazas_propuestas;servicios_propuestos;fuentes;aplicado
9c822e64-f6fe-4b89-bd6b-66935e23e988;Camping Torremolinos;Torremolinos;España;alta;;103;"agua,electricidad,vaciado_aguas_grises,wifi,wc,lavanderia,restaurante,supermercado";https://campingtorremolinos.com/camping/ https://www.camping.info/es/camping/camping-torremolinos;SI
b037e836-c799-4cf3-b1a6-1ffafd73ab4a;Camping Valle Niza;Benajarafe;España;alta;24.2;;"agua,electricidad,vaciado_aguas_negras,vaciado_aguas_grises,wifi,duchas,wc,lavanderia,restaurante,supermercado";https://www.campingvalleniza.es/alojamiento/parcela/ https://www.campingvalleniza.es/camping-valle-niza-playa-en-malaga-en-la-costa-del-sol-con-piscina-y-en-primera-linea-de-la-playa/ https://turismo.velezmalaga.es/alojamientos/campings/camping-valle-niza;SI
37022831-447f-4096-8ed8-f39202c17284;Camping Valle del Andarax;Fondón;España;alta;;;"agua,electricidad,vaciado_aguas_negras,vaciado_aguas_grises,wifi,duchas,wc,restaurante,supermercado";https://www.campingvalleandarax.com/ https://cdnc.heyzine.com/flip-book/pdf/c4f800a2062894ba76a0a82e3005e3eed1bb68ba.pdf https://www.booking.com/hotel/es/camping-valle-del-andarax.es.html;SI
35117836-124a-491a-b1c8-8ab52abde0e6;Camping Villa Sandía;Jimera de Líbar;España;alta;;20;"agua,electricidad,wifi,duchas,wc,restaurante";https://www.molinolaflor.com/alojamientos/villa-sandia/ https://www.molinolaflor.com/servicios/servicios-villa-sandia/ https://www.andalucia.org/listing/villa-sand%C3%ADa/13033102/;SI
3f9b3d3d-71c2-4090-887b-07bfaaedd2ee;Camping-Naturista Almanat -Bungalows Naturista Almanat-FKK;Almayate;España;alta;;298;"agua,electricidad,vaciado_aguas_negras,vaciado_aguas_grises,wifi,duchas,wc,lavanderia,restaurante,supermercado";https://www.almanat.es/instalaciones/ https://park4night.com/es/place/145275 https://www.andalucia.org/listing/camping-resort-naturista-almanat/360102/;SI
3a9b641d-d73f-4dc3-85b6-aca15e6985c5;Camping Vejer;Vejer de la Frontera;España;alta;;98;"agua,electricidad,vaciado_aguas_negras,wifi,duchas,wc,lavanderia,restaurante,supermercado";https://park4night.com/es/place/30091 https://www.atrapalo.com.mx/hoteles/477672-0_camping-vejer https://turismovejer.es/wp-content/uploads/2024/10/GUIA-VEJER-OK.pdf;SI
3b2e2021-ff60-4241-9f4c-2e951a42a1f9;"El Madroñal, Camping y Alojamientos";Fuenteheridos;España;alta;30;;"agua,electricidad,vaciado_aguas_negras,wifi,duchas,wc,lavanderia,restaurante,supermercado,zona_mascotas";https://campingelmadronal.com/ https://campingelmadronal.com/alojamientos/ https://campingelmadronal.com/instalaciones/;SI
1c9b842d-80e3-485d-99f5-b8f827a036ad;Camping y Apartamentos Parque Ardales;Ardales;España;alta;22;40;"agua,electricidad,vaciado_aguas_negras,vaciado_aguas_grises,wifi,duchas,wc,lavanderia,supermercado,zona_mascotas";https://parqueardales.com/es/camping https://parqueardales.com/en/contacto https://new.parqueardales.com/en/servicios;SI
676f4d17-87c1-496a-863a-9012b3887ec1;HUTTOPIA PARQUE DE DOÑANA;Hinojos;España;alta;;180;"agua,electricidad,vaciado_aguas_negras,vaciado_aguas_grises,wifi,duchas,wc,lavanderia";https://europe.huttopia.com/es/site/parque-de-donana/ https://park4night.com/es/place/14680 https://www.andalucia.org/listing/camping-huttopia-parque-de-do%C3%B1ana/4695102/;SI
33bd1019-23cb-4cb1-996a-f91a103d4117;Kampaoh El Puerto;El Puerto de Santa María;España;alta;;;"agua,electricidad,vaciado_aguas_negras,wifi,duchas,wc,lavanderia,restaurante,supermercado,zona_mascotas";https://es.kampaoh.com/el-puerto-sta-maria-cadiz-las-dunas/ https://campingsclick.com/camping_dunas-san-ant%C3%B3n_767 https://www.pitchup.com/en-ca/campsites/spain/andalucia/cadiz/el-puerto-de-santa-maria/kampaoh-el-puerto/;SI
5f54e8e0-ca5b-416d-9524-02f4069ab92f;Kampaoh Conil;Fuente del Gallo;España;alta;;;"electricidad,wifi,duchas,wc,lavanderia,restaurante,supermercado";https://es.kampaoh.com/kampaoh-conil-camping-fuente-del-gallo/ https://www.campingfuentedelgallo.com/servicios/ https://turismoconil.es/donde-dormir/campings/camping-fuente-del-gallo/;SI
aed6e441-399a-4785-b2bc-19dc04b7da84;Kampaoh Estepona;Estepona;España;alta;;;"agua,electricidad,vaciado_aguas_negras,wifi,duchas,lavanderia,restaurante,supermercado";https://es.kampaoh.com/camping-estepona-parque-tropical/ https://campingparquetropical.com/contacter https://campingparquetropical.com/alojamiento/acampada;SI
e3b8f013-c21e-4b95-a603-72bbc1c0dd6a;Kampaoh Doñana;Mazagón;España;alta;;43;"agua,electricidad,vaciado_aguas_negras,vaciado_aguas_grises,wifi,duchas,wc,lavanderia,restaurante,supermercado";https://es.kampaoh.com/donana-playa-mazagon-matalascanas-huelva-costa-de-la-luz-parque-natural/ https://www.campercontact.com/de/spanien/andalusien/lucena-del-puerto/86400/camping-donana-playa https://park4night.com/en/place/90694;SI
cce2b77b-826f-449b-84d2-be266d3fe02e;Kampaoh Lago de Arcos;Arcos de la Frontera;España;alta;;50;"agua,electricidad,vaciado_aguas_negras,vaciado_aguas_grises,wifi,duchas,wc,lavanderia,restaurante,supermercado";https://es.kampaoh.com/lago-de-arcos-de-la-frontera-embalse-sierra-de-cadiz/ https://campinglagodearcos.com/ https://park4night.com/es/place/406618;SI
888466a8-2f08-45e4-a38a-9effe792ac43;Kampaoh Los Escullos;Almería;España;alta;;;"agua,electricidad,vaciado_aguas_negras,vaciado_aguas_grises,wifi,duchas,wc,lavanderia,restaurante,supermercado";https://es.kampaoh.com/camping-los-escullos-cabo-de-gata/ https://park4night.com/es/place/21384 https://www.camping.info/es/camping/camping-los-escullos;SI
4fd6e605-735a-4df1-b71f-0598d6f0d918;Kampaoh Tarifa;Tarifa;España;alta;;;"electricidad,wifi,duchas,wc,lavanderia,restaurante,supermercado";https://es.kampaoh.com/tarifa-cadiz-andalucia/ https://campingtarifa.es/;SI
adab67e7-fd4f-4b75-a81d-6171adad25f1;Mini-Camping Ardalejo / Call first - reservation only!;Alhaurín el Grande;España;alta;;5;"vaciado_aguas_negras,vaciado_aguas_grises,duchas,wc,lavanderia";https://www.minicamping-ardalejo.com/charme-camping https://www.minicamping-ardalejo.com/voorzieningen-faciliteiten https://www.minicamping-ardalejo.com/prijzen-beschikbaarheid;SI
24c628ea-2f45-4563-9fb1-aaa4dd35a1d6;Kampaoh Isla Cristina (Huelva);Isla Cristina;España;alta;;;"agua,electricidad,vaciado_aguas_negras,wifi,duchas,wc,lavanderia,restaurante,supermercado";https://es.kampaoh.com/isla-cristina-huelva/ https://www.campingcard.es/espana/andalucia/huelva/isla-cristina/camping-giralda-113208/?reviewLocale=en&reviewPage=2&reviewSort=date&tab=reviews https://campinggiralda.com/instalaciones/;SI
6a8e7efa-8185-4469-872e-065dfdcc2b43;Kampaoh Roquetas;Roquetas de Mar;España;alta;;600;"agua,electricidad,vaciado_aguas_negras,vaciado_aguas_grises,wifi,duchas,wc,lavanderia,restaurante,supermercado";https://es.kampaoh.com/camping-roquetas/ https://www.campingroquetas.com/parcelas https://www.campingcard.es/espana/andalucia/almeria/roquetas-de-mar/camping-roquetas-101383/;SI
7a7d1558-5b97-40d6-b7c7-406e634e1b80;Nomading Camp Ronda;Ronda;España;alta;;;"wifi,duchas,wc";https://www.nomadingcamp.com/hotel-burbuja-malaga/ https://www.nomadingcamp.com/faqs-esp/ https://www.20minutos.es/viajes/hoteles/mejores-hoteles-burbuja-espana-5130173/;SI
26ea74c0-ae3c-4afe-a3a5-9b691a3568a0;Orange Grove Camping;Huertas de Abajo;España;baja;;;;;NO
f60ac5a6-9457-4470-8d6d-d6d55a597d38;Savannah Sky Camping;Sorbas;España;baja;;;;;NO
16dc3a8a-c8af-44a3-af66-2e494726c20e;TAIGA Almería Playa;Palomares;España;alta;45;179;"agua,electricidad,vaciado_aguas_grises,wifi,duchas,wc,lavanderia,restaurante,supermercado";https://www.taigaresorts.com/taiga-almeria-playa.html https://www.campingdirect.com/es/reservas-parcela-mobilhome/almeria/camping-cuevas-del-almanzora/taiga-almeria-playa https://www.park4night.com/es/place/105960;SI
94adccc0-9661-4939-a2ed-078b1bc9c2c9;TAIGA Conil;Conil de la Frontera;España;alta;47;124;"electricidad,wifi,duchas,wc,lavanderia,restaurante,supermercado";https://www.taigaresorts.com/taiga-conil.html https://www.camping.info/es/camping/camping-conil https://www.park4night.com/en/place/269800;SI
8d7638a7-bc65-496e-b71f-30f7f35298df;TAIGA Tarifa Punta Paloma;Tarifa;España;alta;30;100;"agua,electricidad,wifi,duchas,wc,lavanderia,restaurante,supermercado";https://www.taigaresorts.com/taiga-tarifa-punta-paloma.html https://park4night.com/en/place/26493 https://www.centraldereservas.com/hoteles/espana/andalucia/cadiz/tarifa/taiga-tarifa-punta-paloma;SI
6b5eeb47-6505-4b44-92e3-e852d157d121;TAIGA Puerto Santa María;El Puerto de Santa María;España;alta;;;"agua,electricidad,vaciado_aguas_negras,vaciado_aguas_grises,wifi,duchas,wc,lavanderia,restaurante,supermercado";https://www.taigaresorts.com/taiga-puerto-santa-maria.html https://www.pincamp.com/campings/puerto-santa-maria https://www.camping.info/es/camping/camping-playa-las-dunas;SI
5f5aa77d-407e-4f13-a212-f6a6727aabb8;TAIGA Tarifa Valdevaqueros;Tarifa;España;alta;25;164;"agua,electricidad,vaciado_aguas_grises,wifi,duchas,wc,lavanderia,restaurante,supermercado,zona_mascotas";https://www.taigaresorts.com/taiga-tarifa-valdevaqueros.html https://www.ibericamp.com/es/reservas-parcela-mobilhome/cadix/camping-tarifa/camping-valdevaqueros https://www.camping.info/es/camping/camping-valdevaqueros;SI
